date,location_name,year,week,total_ili,unweighted_ili,total_hosp
2017-10-07,Connecticut,2017,40,48.0,1.04416,1.04416
2017-10-14,Connecticut,2017,41,50.0,1.0367,1.0367
2017-10-21,Connecticut,2017,42,48.0,1.07119,1.07119
2017-10-28,Connecticut,2017,43,67.0,1.34836,1.34836
2017-11-04,Connecticut,2017,44,70.0,1.35031,1.35031
2017-11-11,Connecticut,2017,45,73.0,1.43927,1.43927
2017-11-18,Connecticut,2017,46,85.0,1.72589,1.72589
2017-11-25,Connecticut,2017,47,57.0,2.39194,2.39194
2017-12-02,Connecticut,2017,48,126.0,2.65263,2.65263
2017-12-09,Connecticut,2017,49,129.0,2.68862,2.68862
2017-12-16,Connecticut,2017,50,88.0,2.86832,2.86832
2017-12-23,Connecticut,2017,51,90.0,3.93357,3.93357
2017-12-30,Connecticut,2017,52,96.0,4.21422,4.21422
2018-01-06,Connecticut,2018,1,112.0,4.47821,4.47821
2018-01-13,Connecticut,2018,2,127.0,5.23495,5.23495
2018-01-20,Connecticut,2018,3,248.0,5.99903,5.99903
2018-01-27,Connecticut,2018,4,331.0,6.06894,6.06894
2018-02-03,Connecticut,2018,5,403.0,6.15455,6.15455
2018-02-10,Connecticut,2018,6,463.0,7.15832,7.15832
2018-02-17,Connecticut,2018,7,385.0,6.19369,6.19369
2018-02-24,Connecticut,2018,8,297.0,5.26689,5.26689
2018-03-03,Connecticut,2018,9,238.0,5.14261,5.14261
2018-03-10,Connecticut,2018,10,169.0,3.7656,3.7656
2018-03-17,Connecticut,2018,11,87.0,3.60248,3.60248
2018-03-24,Connecticut,2018,12,172.0,3.55739,3.55739
2018-03-31,Connecticut,2018,13,215.0,4.14019,4.14019
2018-04-07,Connecticut,2018,14,139.0,3.14907,3.14907
2018-04-14,Connecticut,2018,15,124.0,2.97006,2.97006
2018-04-21,Connecticut,2018,16,108.0,2.77207,2.77207
2018-04-28,Connecticut,2018,17,123.0,2.65946,2.65946
2018-05-05,Connecticut,2018,18,86.0,2.28298,2.28298
2018-05-12,Connecticut,2018,19,35.0,1.35659,1.35659
2018-05-19,Connecticut,2018,20,25.0,1.43184,1.43184
2018-05-26,Connecticut,2018,21,42.0,3.05455,3.05455
2018-06-02,Connecticut,2018,22,7.0,0.719424,0.719424
2018-06-09,Connecticut,2018,23,7.0,0.599829,0.599829
2018-06-16,Connecticut,2018,24,10.0,0.879507,0.879507
2018-06-23,Connecticut,2018,25,13.0,1.1535,1.1535
2018-06-30,Connecticut,2018,26,13.0,1.84136,1.84136
2018-07-07,Connecticut,2018,27,1.0,0.262467,0.262467
2018-07-14,Connecticut,2018,28,7.0,1.15512,1.15512
2018-07-21,Connecticut,2018,29,14.0,2.2508,2.2508
2018-07-28,Connecticut,2018,30,2.0,0.339559,0.339559
2018-08-04,Connecticut,2018,31,0.0,0.0,0.0
2018-08-11,Connecticut,2018,32,10.0,1.3089,1.3089
2018-08-18,Connecticut,2018,33,2.0,0.281294,0.281294
2018-08-25,Connecticut,2018,34,13.0,1.06557,1.06557
2018-09-01,Connecticut,2018,35,11.0,0.533721,0.533721
2018-09-08,Connecticut,2018,36,13.0,0.569177,0.569177
2018-09-15,Connecticut,2018,37,48.0,1.67598,1.67598
2018-09-22,Connecticut,2018,38,73.0,2.34425,2.34425
2018-09-29,Connecticut,2018,39,38.0,0.962269,0.962269
2018-10-06,Connecticut,2018,40,73.0,1.50082,1.50082
2018-10-13,Connecticut,2018,41,70.0,1.53914,1.53914
2018-10-20,Connecticut,2018,42,66.0,1.32265,1.32265
2018-10-27,Connecticut,2018,43,81.0,1.61677,1.61677
2018-11-03,Connecticut,2018,44,102.0,1.84649,1.84649
2018-11-10,Connecticut,2018,45,122.0,2.27739,2.27739
2018-11-17,Connecticut,2018,46,138.0,2.44985,2.44985
2018-11-24,Connecticut,2018,47,106.0,2.62246,2.62246
2018-12-01,Connecticut,2018,48,155.0,2.59067,2.59067
2018-12-08,Connecticut,2018,49,240.0,3.6658,3.6658
2018-12-15,Connecticut,2018,50,196.0,3.38048,3.38048
2018-12-22,Connecticut,2018,51,194.0,4.17384,4.17384
2018-12-29,Connecticut,2018,52,187.0,4.66683,4.66683
2019-01-05,Connecticut,2019,1,261.0,5.00192,5.00192
2019-01-12,Connecticut,2019,2,304.0,5.13861,5.13861
