"Influenza Hospitalization Rates (per 100,000 population) for the FluSurv-NET Network (downloaded on "Jan-09-2025)
Influenza Division - Centers for Disease Control and Prevention.
CATCHMENT,NETWORK,YEAR,YEAR,WEEK,AGE CATEGORY,SEX CATEGORY,RACE CATEGORY,VIRUS TYPE CATEGORY,CUMULATIVE RATE,WEEKLY RATE,AGE ADJUSTED CUMULATIVE RATE,AGE ADJUSTED WEEKLY RATE 
Oregon,EIP,2024-25,2025,14,1-4 yr,Overall,Overall,Overall,null,null,null,null
New York - Rochester,EIP,2024-25,2025,14,1-4 yr,Overall,Overall,Overall,null,null,null,null
Tennessee,EIP,2024-25,2025,15,1-4 yr,Overall,Overall,Overall,null,null,null,null
Utah,IHSP,2024-25,2025,15,1-4 yr,Overall,Overall,Overall,null,null,null,null
New York - Rochester,EIP,2024-25,2025,15,1-4 yr,Overall,Overall,Overall,null,null,null,null
Oregon,EIP,2024-25,2025,15,1-4 yr,Overall,Overall,Overall,null,null,null,null
New Mexico,EIP,2024-25,2025,15,1-4 yr,Overall,Overall,Overall,null,null,null,null
New York - Albany,EIP,2024-25,2025,15,1-4 yr,Overall,Overall,Overall,null,null,null,null
Michigan,EIP,2024-25,2025,15,1-4 yr,Overall,Overall,Overall,null,null,null,null
Minnesota,EIP,2024-25,2025,15,1-4 yr,Overall,Overall,Overall,null,null,null,null
Connecticut,EIP,2024-25,2025,15,1-4 yr,Overall,Overall,Overall,null,null,null,null
Georgia,EIP,2024-25,2025,15,1-4 yr,Overall,Overall,Overall,null,null,null,null
Colorado,EIP,2024-25,2025,15,1-4 yr,Overall,Overall,Overall,null,null,null,null
California,EIP,2024-25,2025,15,1-4 yr,Overall,Overall,Overall,null,null,null,null
Utah,IHSP,2024-25,2025,16,1-4 yr,Overall,Overall,Overall,null,null,null,null
California,EIP,2024-25,2025,16,1-4 yr,Overall,Overall,Overall,null,null,null,null
Colorado,EIP,2024-25,2025,16,1-4 yr,Overall,Overall,Overall,null,null,null,null
Connecticut,EIP,2024-25,2025,16,1-4 yr,Overall,Overall,Overall,null,null,null,null
Georgia,EIP,2024-25,2025,16,1-4 yr,Overall,Overall,Overall,null,null,null,null
Minnesota,EIP,2024-25,2025,16,1-4 yr,Overall,Overall,Overall,null,null,null,null
Michigan,EIP,2024-25,2025,16,1-4 yr,Overall,Overall,Overall,null,null,null,null
New Mexico,EIP,2024-25,2025,16,1-4 yr,Overall,Overall,Overall,null,null,null,null
New York - Albany,EIP,2024-25,2025,16,1-4 yr,Overall,Overall,Overall,null,null,null,null
New York - Rochester,EIP,2024-25,2025,16,1-4 yr,Overall,Overall,Overall,null,null,null,null
Oregon,EIP,2024-25,2025,16,1-4 yr,Overall,Overall,Overall,null,null,null,null
Tennessee,EIP,2024-25,2025,16,1-4 yr,Overall,Overall,Overall,null,null,null,null
Tennessee,EIP,2024-25,2025,17,1-4 yr,Overall,Overall,Overall,null,null,null,null
Utah,IHSP,2024-25,2025,17,1-4 yr,Overall,Overall,Overall,null,null,null,null
New York - Rochester,EIP,2024-25,2025,17,1-4 yr,Overall,Overall,Overall,null,null,null,null
Oregon,EIP,2024-25,2025,17,1-4 yr,Overall,Overall,Overall,null,null,null,null
New York - Albany,EIP,2024-25,2025,17,1-4 yr,Overall,Overall,Overall,null,null,null,null
New Mexico,EIP,2024-25,2025,17,1-4 yr,Overall,Overall,Overall,null,null,null,null
Michigan,EIP,2024-25,2025,17,1-4 yr,Overall,Overall,Overall,null,null,null,null
Minnesota,EIP,2024-25,2025,17,1-4 yr,Overall,Overall,Overall,null,null,null,null
Georgia,EIP,2024-25,2025,17,1-4 yr,Overall,Overall,Overall,null,null,null,null
Connecticut,EIP,2024-25,2025,17,1-4 yr,Overall,Overall,Overall,null,null,null,null
Colorado,EIP,2024-25,2025,17,1-4 yr,Overall,Overall,Overall,null,null,null,null
California,EIP,2024-25,2025,17,1-4 yr,Overall,Overall,Overall,null,null,null,null
Utah,IHSP,2024-25,2024,40,>= 75,Overall,Overall,Overall,1.8,1.8,null,null
California,EIP,2024-25,2024,40,>= 75,Overall,Overall,Overall,0.8,0.8,null,null
Connecticut,EIP,2024-25,2024,40,>= 75,Overall,Overall,Overall,1,1,null,null
Colorado,EIP,2024-25,2024,40,>= 75,Overall,Overall,Overall,0,0,null,null
Georgia,EIP,2024-25,2024,40,>= 75,Overall,Overall,Overall,0.5,0.5,null,null
Michigan,EIP,2024-25,2024,40,>= 75,Overall,Overall,Overall,0,0,null,null
New York - Rochester,EIP,2024-25,2024,40,>= 75,Overall,Overall,Overall,0,0,null,null
New York - Albany,EIP,2024-25,2024,40,>= 75,Overall,Overall,Overall,0,0,null,null
Minnesota,EIP,2024-25,2024,40,>= 75,Overall,Overall,Overall,0,0,null,null
New Mexico,EIP,2024-25,2024,40,>= 75,Overall,Overall,Overall,0,0,null,null
Tennessee,EIP,2024-25,2024,40,>= 75,Overall,Overall,Overall,0,0,null,null
Oregon,EIP,2024-25,2024,40,>= 75,Overall,Overall,Overall,0,0,null,null
Utah,IHSP,2024-25,2024,41,>= 75,Overall,Overall,Overall,3.6,1.8,null,null
Tennessee,EIP,2024-25,2024,41,>= 75,Overall,Overall,Overall,3.9,3.9,null,null
Oregon,EIP,2024-25,2024,41,>= 75,Overall,Overall,Overall,0,0,null,null
New Mexico,EIP,2024-25,2024,41,>= 75,Overall,Overall,Overall,0,0,null,null
Minnesota,EIP,2024-25,2024,41,>= 75,Overall,Overall,Overall,0,0,null,null
New York - Rochester,EIP,2024-25,2024,41,>= 75,Overall,Overall,Overall,0,0,null,null
New York - Albany,EIP,2024-25,2024,41,>= 75,Overall,Overall,Overall,0,0,null,null
Michigan,EIP,2024-25,2024,41,>= 75,Overall,Overall,Overall,0,0,null,null
Georgia,EIP,2024-25,2024,41,>= 75,Overall,Overall,Overall,0.9,0.5,null,null
Colorado,EIP,2024-25,2024,41,>= 75,Overall,Overall,Overall,0,0,null,null
Connecticut,EIP,2024-25,2024,41,>= 75,Overall,Overall,Overall,1.9,1,null,null
California,EIP,2024-25,2024,41,>= 75,Overall,Overall,Overall,1.9,1.1,null,null
Utah,IHSP,2024-25,2024,42,>= 75,Overall,Overall,Overall,3.6,0,null,null
California,EIP,2024-25,2024,42,>= 75,Overall,Overall,Overall,2.3,0.4,null,null
Connecticut,EIP,2024-25,2024,42,>= 75,Overall,Overall,Overall,2.9,1,null,null
Colorado,EIP,2024-25,2024,42,>= 75,Overall,Overall,Overall,0.6,0.6,null,null
Georgia,EIP,2024-25,2024,42,>= 75,Overall,Overall,Overall,1.4,0.5,null,null
Michigan,EIP,2024-25,2024,42,>= 75,Overall,Overall,Overall,0,0,null,null
New York - Albany,EIP,2024-25,2024,42,>= 75,Overall,Overall,Overall,1.1,1.1,null,null
Minnesota,EIP,2024-25,2024,42,>= 75,Overall,Overall,Overall,0,0,null,null
New Mexico,EIP,2024-25,2024,42,>= 75,Overall,Overall,Overall,0,0,null,null
Oregon,EIP,2024-25,2024,42,>= 75,Overall,Overall,Overall,0.8,0.8,null,null
Tennessee,EIP,2024-25,2024,42,>= 75,Overall,Overall,Overall,7.7,3.9,null,null
New York - Rochester,EIP,2024-25,2024,42,>= 75,Overall,Overall,Overall,0,0,null,null
Utah,IHSP,2024-25,2024,43,>= 75,Overall,Overall,Overall,3.6,0,null,null
New York - Rochester,EIP,2024-25,2024,43,>= 75,Overall,Overall,Overall,0,0,null,null
Tennessee,EIP,2024-25,2024,43,>= 75,Overall,Overall,Overall,13.5,5.8,null,null
Oregon,EIP,2024-25,2024,43,>= 75,Overall,Overall,Overall,0.8,0,null,null
New Mexico,EIP,2024-25,2024,43,>= 75,Overall,Overall,Overall,0,0,null,null
Minnesota,EIP,2024-25,2024,43,>= 75,Overall,Overall,Overall,0,0,null,null
New York - Albany,EIP,2024-25,2024,43,>= 75,Overall,Overall,Overall,3.4,2.2,null,null
Michigan,EIP,2024-25,2024,43,>= 75,Overall,Overall,Overall,0,0,null,null
Georgia,EIP,2024-25,2024,43,>= 75,Overall,Overall,Overall,1.4,0,null,null
Colorado,EIP,2024-25,2024,43,>= 75,Overall,Overall,Overall,0.6,0,null,null
Connecticut,EIP,2024-25,2024,43,>= 75,Overall,Overall,Overall,6.8,3.9,null,null
California,EIP,2024-25,2024,43,>= 75,Overall,Overall,Overall,2.6,0.4,null,null
Utah,IHSP,2024-25,2024,44,>= 75,Overall,Overall,Overall,5.4,1.8,null,null
California,EIP,2024-25,2024,44,>= 75,Overall,Overall,Overall,4.9,2.3,null,null
Connecticut,EIP,2024-25,2024,44,>= 75,Overall,Overall,Overall,6.8,0,null,null
Colorado,EIP,2024-25,2024,44,>= 75,Overall,Overall,Overall,1.2,0.6,null,null
Georgia,EIP,2024-25,2024,44,>= 75,Overall,Overall,Overall,2.3,0.9,null,null
Michigan,EIP,2024-25,2024,44,>= 75,Overall,Overall,Overall,0,0,null,null
New York - Albany,EIP,2024-25,2024,44,>= 75,Overall,Overall,Overall,3.4,0,null,null
Minnesota,EIP,2024-25,2024,44,>= 75,Overall,Overall,Overall,0,0,null,null
New Mexico,EIP,2024-25,2024,44,>= 75,Overall,Overall,Overall,0.9,0.9,null,null
Oregon,EIP,2024-25,2024,44,>= 75,Overall,Overall,Overall,0.8,0,null,null
Tennessee,EIP,2024-25,2024,44,>= 75,Overall,Overall,Overall,13.5,0,null,null
New York - Rochester,EIP,2024-25,2024,44,>= 75,Overall,Overall,Overall,0,0,null,null
Utah,IHSP,2024-25,2024,45,>= 75,Overall,Overall,Overall,5.4,0,null,null
New York - Rochester,EIP,2024-25,2024,45,>= 75,Overall,Overall,Overall,0,0,null,null
Tennessee,EIP,2024-25,2024,45,>= 75,Overall,Overall,Overall,16.4,2.9,null,null
Oregon,EIP,2024-25,2024,45,>= 75,Overall,Overall,Overall,2.5,1.7,null,null
New Mexico,EIP,2024-25,2024,45,>= 75,Overall,Overall,Overall,4.7,3.8,null,null
Minnesota,EIP,2024-25,2024,45,>= 75,Overall,Overall,Overall,0,0,null,null
New York - Albany,EIP,2024-25,2024,45,>= 75,Overall,Overall,Overall,3.4,0,null,null
Michigan,EIP,2024-25,2024,45,>= 75,Overall,Overall,Overall,1.1,1.1,null,null
Georgia,EIP,2024-25,2024,45,>= 75,Overall,Overall,Overall,3.3,0.9,null,null
Colorado,EIP,2024-25,2024,45,>= 75,Overall,Overall,Overall,1.2,0,null,null
Connecticut,EIP,2024-25,2024,45,>= 75,Overall,Overall,Overall,7.8,1,null,null
California,EIP,2024-25,2024,45,>= 75,Overall,Overall,Overall,6,1.1,null,null
Utah,IHSP,2024-25,2024,46,>= 75,Overall,Overall,Overall,9,3.6,null,null
California,EIP,2024-25,2024,46,>= 75,Overall,Overall,Overall,9.1,3,null,null
Connecticut,EIP,2024-25,2024,46,>= 75,Overall,Overall,Overall,9.7,1.9,null,null
Colorado,EIP,2024-25,2024,46,>= 75,Overall,Overall,Overall,2.5,1.2,null,null
Georgia,EIP,2024-25,2024,46,>= 75,Overall,Overall,Overall,6.1,2.8,null,null
Michigan,EIP,2024-25,2024,46,>= 75,Overall,Overall,Overall,1.1,0,null,null
New York - Albany,EIP,2024-25,2024,46,>= 75,Overall,Overall,Overall,3.4,0,null,null
Minnesota,EIP,2024-25,2024,46,>= 75,Overall,Overall,Overall,0.5,0.5,null,null
New Mexico,EIP,2024-25,2024,46,>= 75,Overall,Overall,Overall,6.6,1.9,null,null
Oregon,EIP,2024-25,2024,46,>= 75,Overall,Overall,Overall,3.3,0.8,null,null
Tennessee,EIP,2024-25,2024,46,>= 75,Overall,Overall,Overall,21.2,4.8,null,null
New York - Rochester,EIP,2024-25,2024,46,>= 75,Overall,Overall,Overall,1,1,null,null
Utah,IHSP,2024-25,2024,47,>= 75,Overall,Overall,Overall,12.6,3.6,null,null
New York - Rochester,EIP,2024-25,2024,47,>= 75,Overall,Overall,Overall,4.2,3.1,null,null
Tennessee,EIP,2024-25,2024,47,>= 75,Overall,Overall,Overall,24.1,2.9,null,null
Oregon,EIP,2024-25,2024,47,>= 75,Overall,Overall,Overall,4.1,0.8,null,null
New Mexico,EIP,2024-25,2024,47,>= 75,Overall,Overall,Overall,15,8.4,null,null
Minnesota,EIP,2024-25,2024,47,>= 75,Overall,Overall,Overall,1,0.5,null,null
New York - Albany,EIP,2024-25,2024,47,>= 75,Overall,Overall,Overall,5.6,2.2,null,null
Michigan,EIP,2024-25,2024,47,>= 75,Overall,Overall,Overall,3.4,2.2,null,null
Georgia,EIP,2024-25,2024,47,>= 75,Overall,Overall,Overall,6.6,0.5,null,null
Colorado,EIP,2024-25,2024,47,>= 75,Overall,Overall,Overall,5.5,3.1,null,null
Connecticut,EIP,2024-25,2024,47,>= 75,Overall,Overall,Overall,9.7,0,null,null
California,EIP,2024-25,2024,47,>= 75,Overall,Overall,Overall,11.7,2.6,null,null
Utah,IHSP,2024-25,2024,48,>= 75,Overall,Overall,Overall,16.2,3.6,null,null
California,EIP,2024-25,2024,48,>= 75,Overall,Overall,Overall,14.7,3,null,null
Connecticut,EIP,2024-25,2024,48,>= 75,Overall,Overall,Overall,12.6,2.9,null,null
Colorado,EIP,2024-25,2024,48,>= 75,Overall,Overall,Overall,8,2.5,null,null
Georgia,EIP,2024-25,2024,48,>= 75,Overall,Overall,Overall,8.5,1.9,null,null
Michigan,EIP,2024-25,2024,48,>= 75,Overall,Overall,Overall,4.5,1.1,null,null
New York - Albany,EIP,2024-25,2024,48,>= 75,Overall,Overall,Overall,6.7,1.1,null,null
Minnesota,EIP,2024-25,2024,48,>= 75,Overall,Overall,Overall,3.4,2.4,null,null
New Mexico,EIP,2024-25,2024,48,>= 75,Overall,Overall,Overall,16.9,1.9,null,null
Oregon,EIP,2024-25,2024,48,>= 75,Overall,Overall,Overall,8.3,4.1,null,null
Tennessee,EIP,2024-25,2024,48,>= 75,Overall,Overall,Overall,27.9,3.9,null,null
New York - Rochester,EIP,2024-25,2024,48,>= 75,Overall,Overall,Overall,7.3,3.1,null,null
Utah,IHSP,2024-25,2024,49,>= 75,Overall,Overall,Overall,25.1,9,null,null
New York - Rochester,EIP,2024-25,2024,49,>= 75,Overall,Overall,Overall,13.6,6.3,null,null
Tennessee,EIP,2024-25,2024,49,>= 75,Overall,Overall,Overall,34.7,6.7,null,null
Oregon,EIP,2024-25,2024,49,>= 75,Overall,Overall,Overall,20.7,12.4,null,null
New Mexico,EIP,2024-25,2024,49,>= 75,Overall,Overall,Overall,28.2,11.3,null,null
Minnesota,EIP,2024-25,2024,49,>= 75,Overall,Overall,Overall,6.8,3.4,null,null
New York - Albany,EIP,2024-25,2024,49,>= 75,Overall,Overall,Overall,11.2,4.5,null,null
Michigan,EIP,2024-25,2024,49,>= 75,Overall,Overall,Overall,5.6,1.1,null,null
Georgia,EIP,2024-25,2024,49,>= 75,Overall,Overall,Overall,9.9,1.4,null,null
Colorado,EIP,2024-25,2024,49,>= 75,Overall,Overall,Overall,12.9,4.9,null,null
Connecticut,EIP,2024-25,2024,49,>= 75,Overall,Overall,Overall,13.6,1,null,null
California,EIP,2024-25,2024,49,>= 75,Overall,Overall,Overall,22.7,7.9,null,null
Utah,IHSP,2024-25,2024,50,>= 75,Overall,Overall,Overall,34.1,9,null,null
California,EIP,2024-25,2024,50,>= 75,Overall,Overall,Overall,34.7,12.1,null,null
Connecticut,EIP,2024-25,2024,50,>= 75,Overall,Overall,Overall,22.3,8.7,null,null
Colorado,EIP,2024-25,2024,50,>= 75,Overall,Overall,Overall,20.3,7.4,null,null
Georgia,EIP,2024-25,2024,50,>= 75,Overall,Overall,Overall,19.2,9.4,null,null
Michigan,EIP,2024-25,2024,50,>= 75,Overall,Overall,Overall,7.9,2.2,null,null
New York - Albany,EIP,2024-25,2024,50,>= 75,Overall,Overall,Overall,13.4,2.2,null,null
Minnesota,EIP,2024-25,2024,50,>= 75,Overall,Overall,Overall,12.1,5.3,null,null
New Mexico,EIP,2024-25,2024,50,>= 75,Overall,Overall,Overall,37.5,9.4,null,null
Oregon,EIP,2024-25,2024,50,>= 75,Overall,Overall,Overall,42.2,21.5,null,null
Tennessee,EIP,2024-25,2024,50,>= 75,Overall,Overall,Overall,53,18.3,null,null
New York - Rochester,EIP,2024-25,2024,50,>= 75,Overall,Overall,Overall,19.8,6.3,null,null
Utah,IHSP,2024-25,2024,51,>= 75,Overall,Overall,Overall,66.4,32.3,null,null
New York - Rochester,EIP,2024-25,2024,51,>= 75,Overall,Overall,Overall,26.1,6.3,null,null
Tennessee,EIP,2024-25,2024,51,>= 75,Overall,Overall,Overall,77.1,24.1,null,null
Oregon,EIP,2024-25,2024,51,>= 75,Overall,Overall,Overall,82,39.7,null,null
New Mexico,EIP,2024-25,2024,51,>= 75,Overall,Overall,Overall,54.4,16.9,null,null
Minnesota,EIP,2024-25,2024,51,>= 75,Overall,Overall,Overall,27.2,15,null,null
New York - Albany,EIP,2024-25,2024,51,>= 75,Overall,Overall,Overall,17.9,4.5,null,null
Michigan,EIP,2024-25,2024,51,>= 75,Overall,Overall,Overall,13.5,5.6,null,null
Georgia,EIP,2024-25,2024,51,>= 75,Overall,Overall,Overall,36.2,16.9,null,null
Colorado,EIP,2024-25,2024,51,>= 75,Overall,Overall,Overall,28.4,8,null,null
Connecticut,EIP,2024-25,2024,51,>= 75,Overall,Overall,Overall,29.1,6.8,null,null
California,EIP,2024-25,2024,51,>= 75,Overall,Overall,Overall,48,13.2,null,null
Utah,IHSP,2024-25,2024,52,>= 75,Overall,Overall,Overall,89.7,23.3,null,null
California,EIP,2024-25,2024,52,>= 75,Overall,Overall,Overall,75.9,27.9,null,null
Connecticut,EIP,2024-25,2024,52,>= 75,Overall,Overall,Overall,43.6,14.5,null,null
Colorado,EIP,2024-25,2024,52,>= 75,Overall,Overall,Overall,43.8,15.4,null,null
Georgia,EIP,2024-25,2024,52,>= 75,Overall,Overall,Overall,65.7,29.6,null,null
Michigan,EIP,2024-25,2024,52,>= 75,Overall,Overall,Overall,23.6,10.1,null,null
New York - Albany,EIP,2024-25,2024,52,>= 75,Overall,Overall,Overall,34.6,16.8,null,null
Minnesota,EIP,2024-25,2024,52,>= 75,Overall,Overall,Overall,50.9,23.8,null,null
New Mexico,EIP,2024-25,2024,52,>= 75,Overall,Overall,Overall,60.1,5.6,null,null
Oregon,EIP,2024-25,2024,52,>= 75,Overall,Overall,Overall,117.6,35.6,null,null
Tennessee,EIP,2024-25,2024,52,>= 75,Overall,Overall,Overall,103.1,26,null,null
New York - Rochester,EIP,2024-25,2024,52,>= 75,Overall,Overall,Overall,44.9,18.8,null,null
Utah,IHSP,2024-25,2025,1,>= 75,Overall,Overall,Overall,null,null,null,null
New York - Rochester,EIP,2024-25,2025,1,>= 75,Overall,Overall,Overall,null,null,null,null
Tennessee,EIP,2024-25,2025,1,>= 75,Overall,Overall,Overall,null,null,null,null
Oregon,EIP,2024-25,2025,1,>= 75,Overall,Overall,Overall,null,null,null,null
New Mexico,EIP,2024-25,2025,1,>= 75,Overall,Overall,Overall,null,null,null,null
Minnesota,EIP,2024-25,2025,1,>= 75,Overall,Overall,Overall,null,null,null,null
New York - Albany,EIP,2024-25,2025,1,>= 75,Overall,Overall,Overall,null,null,null,null
Michigan,EIP,2024-25,2025,1,>= 75,Overall,Overall,Overall,null,null,null,null
Georgia,EIP,2024-25,2025,1,>= 75,Overall,Overall,Overall,null,null,null,null
Colorado,EIP,2024-25,2025,1,>= 75,Overall,Overall,Overall,null,null,null,null
Connecticut,EIP,2024-25,2025,1,>= 75,Overall,Overall,Overall,null,null,null,null
California,EIP,2024-25,2025,1,>= 75,Overall,Overall,Overall,null,null,null,null
Utah,IHSP,2024-25,2025,2,>= 75,Overall,Overall,Overall,null,null,null,null
California,EIP,2024-25,2025,2,>= 75,Overall,Overall,Overall,null,null,null,null
Connecticut,EIP,2024-25,2025,2,>= 75,Overall,Overall,Overall,null,null,null,null
Colorado,EIP,2024-25,2025,2,>= 75,Overall,Overall,Overall,null,null,null,null
Georgia,EIP,2024-25,2025,2,>= 75,Overall,Overall,Overall,null,null,null,null
Michigan,EIP,2024-25,2025,2,>= 75,Overall,Overall,Overall,null,null,null,null
New York - Albany,EIP,2024-25,2025,2,>= 75,Overall,Overall,Overall,null,null,null,null
Minnesota,EIP,2024-25,2025,2,>= 75,Overall,Overall,Overall,null,null,null,null
New Mexico,EIP,2024-25,2025,2,>= 75,Overall,Overall,Overall,null,null,null,null
Oregon,EIP,2024-25,2025,2,>= 75,Overall,Overall,Overall,null,null,null,null
Tennessee,EIP,2024-25,2025,2,>= 75,Overall,Overall,Overall,null,null,null,null
New York - Rochester,EIP,2024-25,2025,2,>= 75,Overall,Overall,Overall,null,null,null,null
Utah,IHSP,2024-25,2025,3,>= 75,Overall,Overall,Overall,null,null,null,null
New York - Rochester,EIP,2024-25,2025,3,>= 75,Overall,Overall,Overall,null,null,null,null
Tennessee,EIP,2024-25,2025,3,>= 75,Overall,Overall,Overall,null,null,null,null
Oregon,EIP,2024-25,2025,3,>= 75,Overall,Overall,Overall,null,null,null,null
New Mexico,EIP,2024-25,2025,3,>= 75,Overall,Overall,Overall,null,null,null,null
Minnesota,EIP,2024-25,2025,3,>= 75,Overall,Overall,Overall,null,null,null,null
New York - Albany,EIP,2024-25,2025,3,>= 75,Overall,Overall,Overall,null,null,null,null
Michigan,EIP,2024-25,2025,3,>= 75,Overall,Overall,Overall,null,null,null,null
Georgia,EIP,2024-25,2025,3,>= 75,Overall,Overall,Overall,null,null,null,null
Colorado,EIP,2024-25,2025,3,>= 75,Overall,Overall,Overall,null,null,null,null
Connecticut,EIP,2024-25,2025,3,>= 75,Overall,Overall,Overall,null,null,null,null
California,EIP,2024-25,2025,3,>= 75,Overall,Overall,Overall,null,null,null,null
Utah,IHSP,2024-25,2025,4,>= 75,Overall,Overall,Overall,null,null,null,null
California,EIP,2024-25,2025,4,>= 75,Overall,Overall,Overall,null,null,null,null
Connecticut,EIP,2024-25,2025,4,>= 75,Overall,Overall,Overall,null,null,null,null
Colorado,EIP,2024-25,2025,4,>= 75,Overall,Overall,Overall,null,null,null,null
Georgia,EIP,2024-25,2025,4,>= 75,Overall,Overall,Overall,null,null,null,null
Michigan,EIP,2024-25,2025,4,>= 75,Overall,Overall,Overall,null,null,null,null
Minnesota,EIP,2024-25,2025,4,>= 75,Overall,Overall,Overall,null,null,null,null
New York - Albany,EIP,2024-25,2025,4,>= 75,Overall,Overall,Overall,null,null,null,null
New Mexico,EIP,2024-25,2025,4,>= 75,Overall,Overall,Overall,null,null,null,null
Oregon,EIP,2024-25,2025,4,>= 75,Overall,Overall,Overall,null,null,null,null
Tennessee,EIP,2024-25,2025,4,>= 75,Overall,Overall,Overall,null,null,null,null
New York - Rochester,EIP,2024-25,2025,4,>= 75,Overall,Overall,Overall,null,null,null,null
Utah,IHSP,2024-25,2025,5,>= 75,Overall,Overall,Overall,null,null,null,null
New York - Rochester,EIP,2024-25,2025,5,>= 75,Overall,Overall,Overall,null,null,null,null
Tennessee,EIP,2024-25,2025,5,>= 75,Overall,Overall,Overall,null,null,null,null
Oregon,EIP,2024-25,2025,5,>= 75,Overall,Overall,Overall,null,null,null,null
New Mexico,EIP,2024-25,2025,5,>= 75,Overall,Overall,Overall,null,null,null,null
Minnesota,EIP,2024-25,2025,5,>= 75,Overall,Overall,Overall,null,null,null,null
New York - Albany,EIP,2024-25,2025,5,>= 75,Overall,Overall,Overall,null,null,null,null
Michigan,EIP,2024-25,2025,5,>= 75,Overall,Overall,Overall,null,null,null,null
Georgia,EIP,2024-25,2025,5,>= 75,Overall,Overall,Overall,null,null,null,null
Colorado,EIP,2024-25,2025,5,>= 75,Overall,Overall,Overall,null,null,null,null
Connecticut,EIP,2024-25,2025,5,>= 75,Overall,Overall,Overall,null,null,null,null
California,EIP,2024-25,2025,5,>= 75,Overall,Overall,Overall,null,null,null,null
Utah,IHSP,2024-25,2025,6,>= 75,Overall,Overall,Overall,null,null,null,null
California,EIP,2024-25,2025,6,>= 75,Overall,Overall,Overall,null,null,null,null
Connecticut,EIP,2024-25,2025,6,>= 75,Overall,Overall,Overall,null,null,null,null
Colorado,EIP,2024-25,2025,6,>= 75,Overall,Overall,Overall,null,null,null,null
Georgia,EIP,2024-25,2025,6,>= 75,Overall,Overall,Overall,null,null,null,null
Michigan,EIP,2024-25,2025,6,>= 75,Overall,Overall,Overall,null,null,null,null
Minnesota,EIP,2024-25,2025,6,>= 75,Overall,Overall,Overall,null,null,null,null
New York - Albany,EIP,2024-25,2025,6,>= 75,Overall,Overall,Overall,null,null,null,null
New Mexico,EIP,2024-25,2025,6,>= 75,Overall,Overall,Overall,null,null,null,null
Oregon,EIP,2024-25,2025,6,>= 75,Overall,Overall,Overall,null,null,null,null
Tennessee,EIP,2024-25,2025,6,>= 75,Overall,Overall,Overall,null,null,null,null
New York - Rochester,EIP,2024-25,2025,6,>= 75,Overall,Overall,Overall,null,null,null,null
Utah,IHSP,2024-25,2025,7,>= 75,Overall,Overall,Overall,null,null,null,null
New York - Rochester,EIP,2024-25,2025,7,>= 75,Overall,Overall,Overall,null,null,null,null
Oregon,EIP,2024-25,2025,7,>= 75,Overall,Overall,Overall,null,null,null,null
Tennessee,EIP,2024-25,2025,7,>= 75,Overall,Overall,Overall,null,null,null,null
New Mexico,EIP,2024-25,2025,7,>= 75,Overall,Overall,Overall,null,null,null,null
New York - Albany,EIP,2024-25,2025,7,>= 75,Overall,Overall,Overall,null,null,null,null
Minnesota,EIP,2024-25,2025,7,>= 75,Overall,Overall,Overall,null,null,null,null
Michigan,EIP,2024-25,2025,7,>= 75,Overall,Overall,Overall,null,null,null,null
Georgia,EIP,2024-25,2025,7,>= 75,Overall,Overall,Overall,null,null,null,null
