state,season,model_type,n_weeks,beta_intercept,beta_covid,beta_flu,beta_rsv,flu_mean_contribution,flu_max_contribution,flu_sum_contribution,flu_peak_week,rsv_mean_contribution,rsv_max_contribution,rsv_sum_contribution,rsv_peak_week,covid_mean_contribution,covid_max_contribution,covid_sum_contribution,covid_peak_week,total_explained_variance,dominant_pathogen
Oklahoma,22-23,ridge_with_intercept,34,0.04791981508689447,0.2967986517020307,0.6519749988452259,0.02526394139334717,0.12254811683968357,0.6519749988452259,4.166635972549243,3,0.008138244426428359,0.02526394139334717,0.2767003104985641,1,0.1139996815236364,0.2967986517020307,3.875989171803637,17,8.319325454851445,Flu
Texas,22-23,ridge_with_intercept,34,0.020236347360810925,0.17615043784276896,0.7353835601903937,0.3028713624396633,0.16348234542514042,0.7353835601903937,5.558399744454775,28,0.09474095944374293,0.3028713624396633,3.22119262108726,26,0.048198025327745156,0.17615043784276896,1.6387328611433354,13,10.41832522668537,Flu
Virginia,22-23,ridge_with_intercept,34,0.03668373292081745,0.20895052774840123,0.9704259911373468,0.0058424197653578055,0.21350270763790635,0.9704259911373468,7.259092059688816,2,0.0015226152790024563,0.0058424197653578055,0.05176891948608354,21,0.059017836082388905,0.20895052774840123,2.0066064268012234,23,9.317467405976124,Flu
West Virginia,22-23,ridge_with_intercept,34,0.29020471413056453,0.04299981463387185,0.6290653351684768,0.12885746085028923,0.12895591577360616,0.6290653351684768,4.38450113630261,28,0.02880096341863621,0.12885746085028923,0.9792327562336313,25,0.014890645112387652,0.04299981463387185,0.5062819338211803,21,5.870015826357421,Flu
Idaho,22-23,ridge_with_intercept,34,0.010870425988427468,0.05495812094575943,0.7135800100857611,0.276323330599603,0.12493971757029575,0.7135800100857611,4.247950397390055,29,0.060113869666717556,0.276323330599603,2.0438715686683966,20,0.0267530914861865,0.05495812094575943,0.909605110530341,2,7.201427076588793,Flu
Minnesota,22-23,ridge_with_intercept,34,0.01700261221599042,0.014800522103089945,0.806587130581231,0.09765178463797324,0.13807290019108534,0.806587130581231,4.694478606496902,21,0.028912587216341094,0.09765178463797324,0.9830279653555972,20,0.009189297633325625,0.014800522103089945,0.3124361195330712,3,5.98994269138557,Flu
Nebraska,22-23,ridge_with_intercept,34,0.020627706327290413,0.10574672144216286,0.8099442754812187,0.1382073597120761,0.14840018139682204,0.8099442754812187,5.0456061674919495,29,0.035266551549025235,0.1382073597120761,1.1990627526668578,14,0.0423150580383887,0.10574672144216286,1.4387119733052156,28,7.683380893464022,Flu
South Dakota,22-23,ridge_with_intercept,34,0.019880053240892925,0.10027310633867113,0.8126436773309238,0.17332965057773464,0.14914226506498907,0.8126436773309238,5.070837012209629,4,0.05390650802597857,0.17332965057773464,1.8328212728832716,12,0.054117179537971336,0.10027310633867113,1.8399841042910254,20,8.743642389383925,Flu
Wisconsin,22-23,ridge_with_intercept,34,0.05554993637453423,2.4241971322685102e-5,0.6751299431096313,0.34372936337680976,0.1249044714165369,0.6751299431096313,4.246752028162256,13,0.09151579551650933,0.34372936337680976,3.1115370475613178,2,1.3692053066899811e-5,2.4241971322685102e-5,4.6552980427459355e-4,26,7.3587546055278485,Flu
Arizona,22-23,ridge_with_intercept,34,-0.007607660026528129,0.4401825689395829,0.5008862838933315,0.15513777555763536,0.10824257857478001,0.5008862838933315,3.6802476715425203,2,0.04331472767144903,0.15513777555763536,1.4727007408292672,14,0.1257947931970681,0.4401825689395829,4.277022968700315,28,9.429971381072104,Flu
Mississippi,22-23,ridge_with_intercept,34,0.045894642603931335,0.28642662591323115,0.8520722245502753,0.08305670309729972,0.17434434785381464,0.8520722245502753,5.927707827029699,7,0.01535502074067726,0.08305670309729972,0.5220707051830267,16,0.06306146529488163,0.28642662591323115,2.1440898200259757,3,8.593868352238701,Flu
Alabama,22-23,ridge_with_intercept,34,0.007961750523571898,0.16119748872327436,0.9400669813684451,0,0.1689357950510559,0.9400669813684451,5.743817031735902,8,0,0,0,1,0.04295793439175769,0.16119748872327436,1.4605697693197617,11,7.204386801055664,Flu
