week_end,state,season,ili_rescaled,flu_times_coef,rsv_times_coef,covid_times_coef
2023-06-03,Kansas,23-24,0.05848216106829216,0.00471095664638486,2.9830553537046943e-4,0.008605983055508137
2023-06-10,Kansas,23-24,0.03496900861387728,0.00471095664638486,0,0.007376556904721259
2023-06-24,Kansas,23-24,0.03380159158196999,0.006281275528513146,0,0.007991269980114698
2023-07-15,Kansas,23-24,0.004582137473963733,0.0015703188821282865,5.966110707409389e-4,0.011064835357081889
2023-08-12,Kansas,23-24,0.08022563639602474,0.0031406377642565733,8.949166061114082e-4,0.03319450607124567
2023-09-16,Kansas,23-24,0.05836982664625789,0.007851594410641434,5.966110707409389e-4,0.10081294436452388
2023-09-30,Kansas,23-24,0.042065961214695885,0.009421913292769719,8.949166061114082e-4,0.07991269980114696
2023-10-28,Kansas,23-24,0.148593226603333,0.032976696524694024,0.0014915276768523473,0.07745384749957321
2023-11-11,Kansas,23-24,0.19668383866399114,0.04396892869959202,0.005071194101297981,0.12171318892790078
2023-11-18,Kansas,23-24,0.24139826836898412,0.05025020422810517,0.0068610273135207974,0.13031917198340892
2023-12-02,Kansas,23-24,0.3351216645337476,0.11149264063110835,0.017301721051487227,0.15367826884835956
2023-12-09,Kansas,23-24,0.4007225071239088,0.13975838050941752,0.028637331395565062,0.1592106865269005
2024-02-03,Kansas,23-24,0.5437644043785006,0.4805175779312557,0.017898332122228165,0.08851868285665511
2024-03-16,Kansas,23-24,0.5450414909647662,0.5072129989274365,0.0071593328488912655,0.042415202202147236
2024-05-04,Kansas,23-24,0.15342073689330957,0.048679885345976885,0.0014915276768523473,0.004917704603147505
2023-06-17,Kansas,23-24,0.02495279596891616,0.0015703188821282865,0,0
2023-07-22,Kansas,23-24,0.0060242408663197765,0.006281275528513146,2.9830553537046943e-4,0.014138400734049077
2023-08-05,Kansas,23-24,0.003690636741432597,0.00471095664638486,5.966110707409389e-4,0.028276801468098155
2023-08-26,Kansas,23-24,0.034631595368131984,0.012562551057026293,5.966110707409389e-4,0.09220696130901575
2023-09-02,Kansas,23-24,0.07571586032895537,0.007851594410641434,5.966110707409389e-4,0.10941892742003201
2023-11-04,Kansas,23-24,0.15196325926436122,0.031406377642565736,0.003877971959816103,0.09282167438440916
2023-12-23,Kansas,23-24,0.49480053567940085,0.34075919742183813,0.03997294173964291,0.1813403572410643
2024-01-27,Kansas,23-24,0.40663031377176967,0.3674546184180191,0.019986470869821454,0.0866745436304748
2024-03-09,Kansas,23-24,0.5550408944443863,0.6422604227904694,0.008054249455002676,0.054094750634622574
2024-03-30,Kansas,23-24,0.349602145505465,0.27637612325457844,0.005667805172038919,0.022129670714163777
2024-04-13,Kansas,23-24,0.26796289930223516,0.16017252597708523,0.0026847498183342248,0.012908974583262204
2024-05-18,Kansas,23-24,0.10959329814478062,0.020414145467667726,0.0014915276768523473,0.0061471307539343835
2023-08-26,Kentucky,23-24,0.17757974835505727,0.010891682263730485,0.0037417950472003318,0.18597738024053337
2023-09-02,Kentucky,23-24,0.24163959412305117,0.010891682263730485,0.005238513066080466,0.20790867508021893
2023-09-09,Kentucky,23-24,0.22916786815846463,0.00762417758461134,0.0059868720755205315,0.20790867508021893
2023-09-30,Kentucky,23-24,0.22248451980286726,0.02069419630108792,0.01047702613216093,0.14211479056116227
2023-11-18,Kentucky,23-24,0.38655734650431944,0.06099342067689072,0.1070153383499295,0.19211814279564535
2023-12-09,Kentucky,23-24,0.5192290444239175,0.14921604701310762,0.15191687891633351,0.23510348068142897
2023-12-30,Kentucky,23-24,1,0.6121125432216532,0.11375056943489009,0.3263376672145208
2024-01-27,Kentucky,23-24,0.6241624356474563,0.518444075753571,0.03592123245312319,0.1552735674649736
2024-02-03,Kentucky,23-24,0.6229472814009841,0.49557154299973705,0.026192565330402325,0.15615081925856103
2024-03-16,Kentucky,23-24,0.40301786450335775,0.24724118738668197,0.008231949103840732,0.07368915066134342
2023-06-17,Kentucky,23-24,0.04212534721103777,0.006535009358238289,7.483590094400664e-4,0.0035090071743496846
2023-06-24,Kentucky,23-24,0,0.0032675046791191447,0.0022450770283201993,0.002631755380762262
2023-07-08,Kentucky,23-24,0.0030234194941987946,0.0010891682263730479,0.0022450770283201993,0.008772517935874214
2023-07-15,Kentucky,23-24,0.007400868005895237,0.0032675046791191447,7.483590094400664e-4,0.01315877690381132
2023-07-29,Kentucky,23-24,0.035430425957854984,0,0,0.03421281994990944
2023-10-21,Kentucky,23-24,0.18502112150250158,0.02287253275383402,0.026940924339842392,0.1272015100701761
2023-10-28,Kentucky,23-24,0.22409508138350906,0.02831837388569926,0.03143107839648279,0.14036028697398745
2023-12-02,Kentucky,23-24,0.49388825634431066,0.11109515909005094,0.14443328882193282,0.24212149503012834
2024-01-06,Kentucky,23-24,0.7957364288005444,0.4879473654151256,0.10102846627440898,0.27194805601210065
2024-02-10,Kentucky,23-24,0.7580627895273763,0.5707241506194773,0.018708975236001662,0.1754503587174843
2024-02-17,Kentucky,23-24,0.8061636095250347,0.5663674777139851,0.014218821179361261,0.17194135154313464
2024-03-02,Kentucky,23-24,0.6828775315472365,0.5129982346217058,0.015715539198241396,0.14474654594192454
2024-04-13,Kentucky,23-24,0.24526576869982541,0.09149013101533608,0.0044901540566403995,0.027194805601210063
2024-04-20,Kentucky,23-24,0.17377033623318,0.04792340196041413,0.0014967180188801327,0.010527021523049058
2024-04-27,Kentucky,23-24,0.18618805534236776,0.040299224375802786,0.0022450770283201993,0.01315877690381132
2024-05-04,Kentucky,23-24,0.14593365990764443,0.02722920565932621,0.0037417950472003318,0.005263510761524529
2024-05-18,Kentucky,23-24,0.1341987417559982,0.016337523395595726,0.0014967180188801327,0.0035090071743496846
2024-05-25,Kentucky,23-24,0.1087788722095574,0.00762417758461134,7.483590094400664e-4,0.004386258967937107
2023-06-03,Kentucky,23-24,0.05517282483050045,0.0021783364527460957,7.483590094400664e-4,0.008772517935874214
2023-06-10,Kentucky,23-24,0.034079290164753695,0.005445841131865241,7.483590094400664e-4,0
2023-09-16,Kentucky,23-24,0.18923751385613385,0.009802514037357437,0.0067352310849606,0.16930959616237234
2023-10-07,Kentucky,23-24,0.1656075858029093,0.01415918694284963,0.012722103160481129,0.12193799930865158
2023-11-04,Kentucky,23-24,0.270787865508271,0.03049671033844535,0.057623643726885124,0.15790532284573588
2023-11-11,Kentucky,23-24,0.35451392190647285,0.04683423373404108,0.08231949103840733,0.18685463203412078
2023-12-16,Kentucky,23-24,0.6827290126948901,0.21892281350098275,0.14892344287857323,0.2377352360621912
2024-01-20,Kentucky,23-24,0.6718466313320386,0.5249790851118092,0.054630207689124854,0.1798366176854214
2024-03-30,Kentucky,23-24,0.37545315127108025,0.22110114995372887,0.0059868720755205315,0.049126100440895604
2024-05-11,Kentucky,23-24,0.14969099399038716,0.016337523395595726,0.0014967180188801327,0.007895266142286791
2023-07-01,Kentucky,23-24,0.025585940626791984,0.0032675046791191447,0.0014967180188801327,0.004386258967937107
2023-07-22,Kentucky,23-24,0.007296326164373331,0.0032675046791191447,7.483590094400664e-4,0.016667784078161003
2023-08-05,Kentucky,23-24,0.020185062205288932,0.0021783364527460957,0.0022450770283201993,0.06579388451905661
2023-08-12,Kentucky,23-24,0.03033024999194718,0.00762417758461134,0.0029934360377602658,0.106147467024078
2023-08-19,Kentucky,23-24,0.07986070860466152,0.006535009358238289,0.0037417950472003318,0.1298332654509384
2023-09-23,Kentucky,23-24,0.19765679684954868,0.010891682263730485,0.007483590094400665,0.14913280490986167
2023-10-14,Kentucky,23-24,0.16580818269439046,0.019605028074714873,0.02095405226432186,0.12193799930865158
2023-11-25,Kentucky,23-24,0.45351234548494007,0.09802514037357435,0.13769805773697225,0.25089401296600256
2023-12-23,Kentucky,23-24,0.8482831702872798,0.4029922437580279,0.1339562626897719,0.2701935524249258
2024-01-13,Kentucky,23-24,0.723635348026927,0.46289649620854556,0.06810066985904605,0.2131721858417434
2024-02-24,Kentucky,23-24,0.7864318191418426,0.5532974589975086,0.017212257217121527,0.16229158181367298
2024-03-09,Kentucky,23-24,0.5669595316988415,0.39536806617341663,0.011225385141600997,0.11579723675353965
2024-03-23,Kentucky,23-24,0.357812197718326,0.21020946768999835,0.007483590094400665,0.06316212913829435
2024-04-06,Kentucky,23-24,0.31928409284009895,0.17208857976694164,0.0059868720755205315,0.04386258967937108
2023-06-03,Massachusetts,23-24,0.09103874203368302,0.02500112782737502,0,0.001453462236927874
2023-06-17,Massachusetts,23-24,0.056961520772650605,0.010417136594739591,0,9.84603450822108e-4
2023-07-15,Massachusetts,23-24,0.006838571209566143,0,0,7.03288179158649e-4
2023-07-29,Massachusetts,23-24,0.004540592628282331,0.002083427318947919,0,0.0022036362946970998
2023-08-12,Massachusetts,23-24,0.015192308534635686,0.004166854637895836,0.0010322995210771168,0.004360386710783623
2023-09-09,Massachusetts,23-24,0.039738420095924314,0.018750845870531267,0.006193797126462701,0.008345686392682634
2023-11-11,Massachusetts,23-24,0.19519940430564375,0.05833596493054172,0.09806845450232608,0.004172843196341316
2023-11-18,Massachusetts,23-24,0.229814502529511,0.07500338348212507,0.12387594252925399,0.005391876040216307
2023-12-16,Massachusetts,23-24,0.5552160487067738,0.4416865916169587,0.13936043534541076,0.012002784924307607
2024-02-03,Massachusetts,23-24,0.6108574056634766,0.5708590853917296,0.030968985632313498,0.007361082941860524
2024-05-11,Massachusetts,23-24,0.13226779965397167,0.06666967420633339,0.002064599042154233,2.3442939305288289e-4
2024-05-18,Massachusetts,23-24,0.10912156982983291,0.041668546378958365,0.002064599042154233,5.157446647163424e-4
2023-06-24,Massachusetts,23-24,0.05447537285648584,0.01458399123263543,0,7.501740577692256e-4
2023-07-01,Massachusetts,23-24,0.016243183460721396,0.002083427318947919,0,4.6885878610576577e-4
2023-08-05,Massachusetts,23-24,0.002686756750837693,0.004166854637895836,0.0010322995210771168,0.0026256092021922886
2023-10-07,Massachusetts,23-24,0.10613258579531766,0.020834273189479183,0.02374288898477368,0.007923713485187443
2023-10-28,Massachusetts,23-24,0.11957425373951511,0.02916798246527085,0.06709946887001259,0.004641701982447083
2024-01-20,Massachusetts,23-24,0.551433389544688,0.49793912922855255,0.03922738180093044,0.011721469652644147
2024-02-17,Massachusetts,23-24,0.6577806005124723,0.6250281956843755,0.01961369090046522,0.005251218404384579
2024-02-24,Massachusetts,23-24,0.6809408466744049,0.6604464601064901,0.017549091858310984,0.004172843196341316
2024-03-16,Massachusetts,23-24,0.4579514246293336,0.3958511906001045,0.00929069568969405,0.0012190328438749915
2024-03-23,Massachusetts,23-24,0.4426578480541381,0.34168208030745856,0.007226096647539817,8.439458149903788e-4
2024-03-30,Massachusetts,23-24,0.44847813232298894,0.3687666354537815,0.008258396168616934,9.377175722115315e-4
2023-09-02,Massachusetts,23-24,0.013869691859573813,0.012500563913687512,0.006193797126462701,0.007361082941860524
2023-10-14,Massachusetts,23-24,0.09676266398020192,0.01458399123263543,0.0247751885058508,0.006282707733817262
2023-11-04,Massachusetts,23-24,0.1718832263857559,0.037501691741062534,0.0805193626440151,0.0036570985316249733
2023-12-02,Massachusetts,23-24,0.3474431133790324,0.1812581767484689,0.13936043534541076,0.009095860450451857
2023-12-23,Massachusetts,23-24,0.7527640656139813,0.6708635967012297,0.12697284109248536,0.015519225820100851
2024-02-10,Massachusetts,23-24,0.6675832767569698,0.6291950503222714,0.01961369090046522,0.0068922241557547595
2024-03-02,Massachusetts,23-24,0.610603359540965,0.5833596493054171,0.013419893774002519,0.003188239745519208
2024-03-09,Massachusetts,23-24,0.5447651168393158,0.5125231204611879,0.008258396168616934,0.0021567504160865227
2024-04-20,Massachusetts,23-24,0.2544797529620464,0.20000902261900017,0.004129198084308467,3.750870288846128e-4
2024-04-27,Massachusetts,23-24,0.17498784520706948,0.11250507522318758,0.00309689856323135,0
2024-05-25,Massachusetts,23-24,0.09569041413898073,0.033334837103166697,0.0010322995210771168,7.970599363798022e-4
2023-06-10,Massachusetts,23-24,0.07222005650336173,0.01458399123263543,0,9.377175722115315e-4
2023-07-08,Massachusetts,23-24,0.009337333829745288,0.008333709275791674,0,5.157446647163424e-4
2023-07-22,Massachusetts,23-24,0,0.002083427318947919,0,0.0015941198727596037
2023-08-19,Massachusetts,23-24,0.003806662140557577,0.010417136594739591,0.00309689856323135,0.005673191311879767
2023-08-26,Massachusetts,23-24,0.02253248943299532,0.010417136594739591,0.00309689856323135,0.006235821855206687
2023-09-16,Massachusetts,23-24,0.05181752480234771,0.010417136594739591,0.005161497605385583,0.007642398213523983
2023-09-23,Massachusetts,23-24,0.08124132191585814,0.012500563913687512,0.011355294731848284,0.00853322990712494
2023-09-30,Massachusetts,23-24,0.09577976829241583,0.018750845870531267,0.015484492816156749,0.008345686392682634
2023-10-21,Massachusetts,23-24,0.1287899958388997,0.01458399123263543,0.03922738180093044,0.0057200771904903445
2023-11-25,Massachusetts,23-24,0.3115069753181052,0.12708906645582302,0.1434896334297192,0.0070797676701970635
2023-12-09,Massachusetts,23-24,0.4075206412474541,0.29167982465270853,0.1496834305561819,0.009752262750999932
2023-12-30,Massachusetts,23-24,1,0.9104577383802404,0.11045604875525149,0.01884812320145179
2024-01-06,Massachusetts,23-24,0.7789816254571735,0.689614442571761,0.0877454592915549,0.017629090357576798
2024-01-13,Massachusetts,23-24,0.6524719125730931,0.614611059089636,0.053679575096010075,0.014112649461783554
2024-01-27,Massachusetts,23-24,0.5282924158472219,0.5583585214780422,0.030968985632313498,0.00947094747933647
2024-04-06,Massachusetts,23-24,0.4269630538095968,0.3437655076264065,0.005161497605385583,6.095164219374957e-4
2024-04-13,Massachusetts,23-24,0.37214165261382803,0.2729289787821773,0.005161497605385583,3.750870288846128e-4
2024-05-04,Massachusetts,23-24,0.1776667177678982,0.11875535718003134,0.002064599042154233,9.377175722115327e-5
2023-06-03,Michigan,23-24,0.09034982699885258,0.035419199323056885,0.0015883096181071768,NA
2023-06-17,Michigan,23-24,0.061561190817152465,0.026098357395936654,0.0015883096181071768,NA
2023-07-22,Michigan,23-24,0.0037976642621434316,0.0018641683854240469,0,NA
2023-08-12,Michigan,23-24,0.010848995348092538,0.0018641683854240469,0.0015883096181071768,NA
2023-09-09,Michigan,23-24,0.06578046198866822,0.0037283367708480938,0.0031766192362143535,NA
2023-09-16,Michigan,23-24,0.083463758705649,0.011185010312544277,0.0031766192362143535,NA
2023-09-30,Michigan,23-24,0.1220560897293355,0.011185010312544277,0.006353238472428707,NA
2023-10-07,Michigan,23-24,0.11137004456224929,0.011185010312544277,0.007941548090535884,NA
2023-10-21,Michigan,23-24,0.13924057388349775,0.018641683854240466,0.01905971541728612,NA
2023-11-04,Michigan,23-24,0.15067199160344047,0.027962525781360697,0.03970774045267941,NA
2023-11-11,Michigan,23-24,0.17958675407153088,0.035419199323056885,0.05400252701564401,NA
2023-11-25,Michigan,23-24,0.2512368025474308,0.08388757734408209,0.10800505403128802,NA
2024-01-13,Michigan,23-24,0.5002268138436496,0.41757371833498647,0.14135955601153874,NA
2024-02-10,Michigan,23-24,0.7864107376341982,0.7158406600028339,0.05400252701564401,NA
2024-02-17,Michigan,23-24,0.8991132023446325,0.8220982579720045,0.05400252701564401,NA
2024-03-02,Michigan,23-24,1,0.9507258765662637,0.03970774045267941,NA
2024-03-16,Michigan,23-24,0.7603013510989353,0.680421460679777,0.02382464427160765,NA
2024-03-23,Michigan,23-24,0.674725822089,0.5667071891689102,0.02382464427160765,NA
2024-03-30,Michigan,23-24,0.6554386401842974,0.5648430207834861,0.01905971541728612,NA
2024-05-11,Michigan,23-24,0.15669901358214663,0.05219671479187331,0.00476492885432153,NA
2024-05-18,Michigan,23-24,0.12234427673067859,0.03355503093763283,0.00476492885432153,NA
2023-07-01,Michigan,23-24,0.02965230771967589,0.0074566735416961875,0.0015883096181071768,NA
2023-07-15,Michigan,23-24,0.00848870822845046,0.0037283367708480938,0.0015883096181071768,NA
2023-07-29,Michigan,23-24,0.004826776486075412,0,0.0015883096181071768,NA
2023-10-14,Michigan,23-24,0.12305407064139397,0.016777515468816416,0.00952985770864306,NA
2023-11-18,Michigan,23-24,0.21658142616987025,0.05965338833356948,0.07147393281482295,NA
2023-12-30,Michigan,23-24,0.7991692387060048,0.6524589348984162,0.21601010806257603,NA
2024-02-03,Michigan,23-24,0.5939711990891868,0.5685713575543342,0.06670900396050142,NA
2024-02-24,Michigan,23-24,0.9982406361461216,0.965639223649656,0.0476492885432153,NA
2024-04-06,Michigan,23-24,0.5482650964625935,0.4660420963560116,0.015883096181071768,NA
2024-05-04,Michigan,23-24,0.2064290606349009,0.1081217663545947,0.006353238472428707,NA
2023-08-05,Michigan,23-24,0.001081590721090135,0.0018641683854240469,0.0015883096181071768,NA
2023-08-26,Michigan,23-24,0.014211532816850048,0.0037283367708480938,0,NA
2023-09-23,Michigan,23-24,0.09715566545402796,0.009320841927120233,0.00476492885432153,NA
2023-12-16,Michigan,23-24,0.4517046616915866,0.2833535945844551,0.18583222531853966,NA
2023-12-23,Michigan,23-24,0.5960650021791918,0.42316622349125854,0.189008844554754,NA
2024-01-06,Michigan,23-24,0.6307773043841782,0.4679062647414357,0.1969503926452899,NA
